baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
FBgn0034403	3339.00832766569	-0.195737834935581	0.11425098512845	-1.71322667122316	0.0866708467024802	0.384085662311574	CG18190
FBgn0034405	2295.72613350162	-0.0427451087777204	0.0603872835701756	-0.707849504905227	0.479038719991328	0.777267453951	Jheh2
FBgn0034406	980.904881917982	-0.0773210241701465	0.10251067315449	-0.754272914134694	0.45068536296299	0.758349503775688	Jheh3
FBgn0034407	1130.09793914202	3.10447095511625	0.799440371146969	3.88330520594328	0.000103046089772707	0.00548668904994777	DptB
FBgn0034408	157.869375772608	0.114994603092132	0.183320554073617	0.627287014668047	0.530471113762044	0.804127438677132	sano
FBgn0034411	5.39055546085619	0.985540031259186	0.60656091990444	1.6247997503935	0.104205234265731	0.414715544283968	CG18605
FBgn0034413	1.32047586914889	1.75884075926102	1.88130639323355	0.9349039399361	0.349837806458226	NA	CG15115
FBgn0034415	0	NA	NA	NA	NA	NA	CG15116
FBgn0034416	0.155579783164705	-1.70002744824203	3.94368823487631	-0.431075517888993	0.666413461256757	NA	CG15109
FBgn0034417	497.65613551849	0.258173306287362	0.200196319164762	1.28960066480985	0.197189344787084	0.549991967689276	CG15117
FBgn0034418	1515.35049225667	0.0613576852076347	0.0464922164593481	1.31974102076387	0.186921499222157	0.53727457049438	CG15118
FBgn0034419	1049.03377906441	0.0578305369250112	0.0632434367737224	0.914411674557189	0.360500569646953	0.698375580529452	CG15111
FBgn0034420	2625.80855831099	0.120237986188347	0.0777871296992871	1.5457311081302	0.122169521074013	0.444780591424673	CG10737
FBgn0034422	462.132828522335	-0.138775884639318	0.101700700494342	-1.36455190539261	0.172393929720264	0.519613649176192	CG7137
FBgn0034423	0.0466204948570241	0	3.95087700848185	0	1	NA	tbrd-2
FBgn0034425	864.026843464898	-0.10909843187036	0.137893647073507	-0.791178086777286	0.428840076966101	0.744614051787381	CG11906
FBgn0034427	0	NA	NA	NA	NA	NA	CG10474
FBgn0034428	0	NA	NA	NA	NA	NA	CG18606
FBgn0034429	1.89107220277242	-1.08680333288787	0.96022798484243	-1.13181801618312	0.257710951757927	NA	CG18607
FBgn0034430	667.66851918131	-0.183033574328934	0.117498862487667	-1.55774762796657	0.119293085324219	0.441861588040908	mip40
FBgn0034432	3648.80528068996	-0.146095594069978	0.0867742472730642	-1.68362848035131	0.0922534910518392	0.393592718834549	CG7461
FBgn0034433	988.87803795832	-0.0926995762815446	0.0835591120986628	-1.10938919710024	0.267262320654579	0.61979016826015	EndoB
FBgn0034435	0.457712414226979	-0.733193250131723	2.58901064932032	-0.283194374007	0.777027840801627	NA	fest
FBgn0034436	1740.0641917924	-0.269569773804107	0.134331697508864	-2.00674731878765	0.0447765748237088	0.288985300180409	CG11961
FBgn0034437	52.7857698870306	-0.279095226445327	0.256344220685458	-1.08875177953704	0.276263361166052	0.628348682840088	CG10051
FBgn0034438	32.4833386423516	0.0397536183232087	0.255064070367652	0.155857382287938	0.876145438705229	0.959535256296893	CG9416
FBgn0034439	91.8929875197541	0.652515892518914	0.237105334587463	2.75200848455906	0.00592309862904112	0.0894681947527077	CG10062
FBgn0034440	28.3988974049443	0.367203328812142	0.293286841049078	1.2520279719972	0.210559671556016	0.564514084189329	CG10073
FBgn0034441	0	NA	NA	NA	NA	NA	CG10081
FBgn0034442	175.445041398862	-0.00886653397527179	0.122813315946127	-0.0721952168375713	0.942446551653266	0.981999923817369	CG11257
FBgn0034443	385.584017910364	0.208154062593079	0.165789893824819	1.25552925929866	0.209286693307968	0.562490278553145	cer
FBgn0034446	3.18251734982828	1.42028949781099	0.820192097475644	1.73165469672569	0.0833350613078591	NA	Arl6
FBgn0034447	3528.23690602739	-0.090898582988714	0.144865374096602	-0.62746935598357	0.530351617242762	0.804127438677132	CG7744
FBgn0034451	1149.65917518962	-0.0971623246467976	0.0871129560978333	-1.11536020586511	0.264696095141988	0.617469598503182	TBCB
FBgn0034452	559.826613835401	-0.220452984379988	0.0964210396225617	-2.2863576792259	0.0222333420576612	0.202593585961301	Oseg6
FBgn0034454	50.9578680413653	0.720202344110252	0.276027812315568	2.60916585929712	0.00907632385212042	0.119917832135521	CG15120
FBgn0034455	838.96645398287	-0.247173163724885	0.0821443420089183	-3.00901020910301	0.00262100308405916	0.0520650718921876	CG11007
FBgn0034456	2.80498360653694	-1.03693913472731	0.749703565826715	-1.38313218983272	0.16662433713629	NA	Ir56b
FBgn0034457	0.118132788427917	0.257358366841836	3.95087700848185	0.0651395541519851	0.94806288763189	NA	Ir56c
FBgn0034458	0.521688135051402	0.477251672755272	1.80060135914336	0.26505126764001	0.79096996780121	NA	Ir56d
FBgn0034459	0.645216237338262	-1.25526283816691	1.52154605439452	-0.824991681678955	0.409376313296962	NA	CG16716
FBgn0034460	1.65371944226685	0.281708009658633	0.953316706985467	0.295503065869303	0.767609610634011	NA	CG18367
FBgn0034461	0.0654023299365313	-0.944850717694882	3.95087700848185	-0.239149615557875	0.810989570081073	NA	CG15124
FBgn0034462	0.115612235549783	0.257358366841836	3.95087700848185	0.0651395541519851	0.94806288763189	NA	CG15905
FBgn0034463	0	NA	NA	NA	NA	NA	CG15125
FBgn0034464	0	NA	NA	NA	NA	NA	CG11018
FBgn0034467	0.778145964461287	0.789080816651228	1.62358353215953	0.486011838024541	0.626958772719284	NA	CG15128
FBgn0034468	306.790501339451	0.615705468024615	0.22608487883023	2.72333767393155	0.00646259657047803	0.095451027571457	Obp56a
FBgn0034470	1871.02027107019	0.519129135342894	0.14629874381397	3.54841826942141	0.000387552252974007	0.0140189653031703	Obp56d
FBgn0034471	271.950107316698	0.105038153896444	0.217989582087656	0.481849420924194	0.629912918717275	0.853210718827303	Obp56e
FBgn0034472	0	NA	NA	NA	NA	NA	CG8517
FBgn0034473	0.181641564299279	0.257359592180016	3.55544911776513	0.072384552177697	0.942295878120525	NA	Or56a
FBgn0034474	44.0403830334272	-0.492490127306711	0.241419599995353	-2.03997574064488	0.0413527420279565	0.279065494205138	Obp56g
FBgn0034475	17.2487518830368	-0.566955778258196	0.395733644933284	-1.43267014446997	0.15195212544767	0.489454986053309	Obp56h
FBgn0034476	57.1981069418345	0.0335803378416896	0.264820952432047	0.126803931234657	0.899095584182721	0.968295095618438	Toll-7
FBgn0034477	16.9091274598044	1.09392337231437	0.424213726504941	2.57870809916291	0.00991705473666977	0.127237007097345	CG13872
FBgn0034479	541.176910137466	-0.0601198070978319	0.285000676725592	-0.210946190684723	0.832929260050386	0.942416183855189	CG8654
FBgn0034480	359.420123682519	0.356861250961929	0.136267046632324	2.61883749432695	0.00882299672272605	0.118481831147932	CG16898
FBgn0034481	1.78191364172612	0.291904125762102	0.902607906024758	0.323400807608365	0.746391717991527	NA	CG11041
FBgn0034483	0	NA	NA	NA	NA	NA	CG16894
FBgn0034484	99.2887193427813	0.551051650803855	0.170193267085531	3.23779935740304	0.00120455491848759	0.0303964581207924	CG11044
FBgn0034485	78.0293024566552	0.173264206939242	0.175319975452994	0.988274191184204	0.323018381674336	0.673087457856577	CG11099
FBgn0034486	1.0255861342433	-0.533784396086304	1.42051151550695	-0.375769143902934	0.70708852904015	NA	CG13869
FBgn0034487	1.00870078006815	2.8620194344769	1.54995804867677	1.84651412786319	0.0648175899439432	NA	Efhc1.2
FBgn0034488	2411.10092978035	-0.253755431926781	0.0791490962107671	-3.20604332930161	0.00134573722912587	0.0330964336096105	CG11208
FBgn0034489	3.58486159014311	0.476137490961067	0.774354870624073	0.614882799894234	0.538632122607126	NA	ppk6
FBgn0034490	846.204742831505	0.0357714300926329	0.152890889453879	0.233967048137447	0.815010560492002	0.934811487194476	CG9864
FBgn0034491	2410.08127212822	0.0796805189816251	0.0672802028839361	1.18430854198048	0.236290948713345	0.590360978172345	Hsl
FBgn0034493	93.7230020021503	0.490580608002416	0.18541838250536	2.64580351405144	0.00814971390023632	0.113136385984302	CG8908
FBgn0034494	1641.61810709154	-0.0585449591105103	0.0808890856905913	-0.723768337973933	0.469207970557068	0.771675008256714	CG10444
FBgn0034495	203.970404024897	-0.195845609483973	0.120224974765425	-1.62899272689467	0.10331455863454	0.412676944823412	CG11788
FBgn0034496	1183.73163867513	-0.0583905286820209	0.0747477437544832	-0.781167775094466	0.434703824112468	0.747420414853862	CG9143
FBgn0034497	397.985754882354	-0.398423210407716	0.224775058974801	-1.77254190133427	0.0763046462087301	0.364659585930422	Mpcp1
FBgn0034498	1696.62476300374	0.0128965960458972	0.0831001964186972	0.15519332807492	0.876668907988888	0.959569041132045	CG16868
FBgn0034499	0.931260122002868	-0.577064530191101	1.14806958434303	-0.502638984658165	0.61521811500934	NA	Cpr56F
FBgn0034500	547.294245892831	-0.0894870061668428	0.102459658998139	-0.873387702456325	0.382451791633801	0.712638517779238	CG11200
FBgn0034501	9008.61888172373	0.443288938920925	0.146151272747565	3.03308298714977	0.00242069020788275	0.0493830077083206	CG13868
FBgn0034502	4.60915526164195	-1.67236940891047	0.66549117035413	-2.51298512047959	0.0119714384040913	0.143401403335397	CG13871
FBgn0034503	595.424876594135	-0.0802374567464055	0.102031950225847	-0.786395404270922	0.431635875048589	0.745862514937308	MED8
FBgn0034504	885.255653338532	-0.045851550290384	0.109381007814209	-0.419191148506018	0.675076440527594	0.873604206486615	CG8929
FBgn0034505	1.12097702917771	-0.0961193540709024	1.27333752737856	-0.0754861550878698	0.939827912746151	NA	CG16739
FBgn0034506	1.61085665909182	0.721383935976295	1.09619121057003	0.658082211406503	0.510485305674215	NA	CG13870
FBgn0034507	7.15186372668114	0.326193988066836	0.831998375170424	0.392060847474635	0.695013255518201	0.882299974272901	CG11192
FBgn0034509	640.859512317916	0.048307319043933	0.130676640564786	0.369670652957928	0.711627900720834	0.890825639016162	Obp57c
FBgn0034510	0.724671799752463	2.15447148494456	1.57824362374295	1.36510704211497	0.172219409023235	NA	CG13426
FBgn0034511	489.132307109593	1.0544354247371	0.539685837430521	1.9537948776965	0.0507254803074469	0.307967867613456	GNBP-like3
FBgn0034512	33625.3404655827	1.45012656339055	0.245702427349221	5.90196270763523	3.59202371078571e-09	2.01323476295563e-06	CG18067
FBgn0034513	5.81081807530702	2.08633748954889	0.688468474808937	3.03040381061441	0.00244226966585356	0.0496330718925087	CG13423
FBgn0034514	0.425593919696639	0.016929224400282	1.99666545606775	0.00847874857995618	0.993235018468047	NA	CG13427
FBgn0034515	194.661880826641	-0.799285700604857	0.213219118321336	-3.74865868922822	0.000177782833734219	0.00803234438341558	CG13428
FBgn0034520	3.35266455837999	-0.689225209778489	0.682946070050687	-1.00919419556413	0.312881509818628	NA	lms
FBgn0034521	1028.63889644058	0.0889274295597074	0.0992433413412965	0.896054368563501	0.370223726476785	0.704901209234987	Mgat1
FBgn0034523	56.1860514056431	0.0565072841245121	0.165632489584197	0.341160627763114	0.73298266158746	0.898426837390062	Nnf1a
FBgn0034527	1236.04096135936	0.0182634267101581	0.102796188477167	0.177666380249252	0.858984989807642	0.953741127772035	CG9945
FBgn0034528	1238.76813272152	-0.0760972941160149	0.0874098457386716	-0.870580350221899	0.383983329346043	0.714138513002435	CG11180
FBgn0034529	1188.30615837826	-0.0685412284135477	0.0857552498058825	-0.79926568424323	0.424136372262505	0.74152491023205	FAM21
FBgn0034530	78.8908910869867	0.337912982634733	0.226553113158627	1.49153978916253	0.135819832851805	0.466655050640058	Rcd6
FBgn0034532	8.8176745822298	0.411915719584309	0.459794300422042	0.895869564294761	0.370322431119364	0.704963097781572	CG13436
FBgn0034534	540.223921065293	-0.0731536848257141	0.067099219973419	-1.09023152362566	0.275611170420481	0.627669665057251	maf-S
FBgn0034535	233.631535560939	-0.165054731076025	0.137075906207722	-1.20411190881281	0.228546327662481	0.58168973309698	CG11110
FBgn0034537	1117.65281682027	-0.0976335022532764	0.119369108147174	-0.817912638945926	0.413407072853694	0.735199051238975	DMAP1
FBgn0034538	666.593804807682	0.27562232791387	0.206782392477813	1.33291004427973	0.182561325975248	0.531439214065411	CG16799
FBgn0034539	0.898999053737038	1.74423125439408	1.45517949635064	1.19863649726259	0.23066932017339	NA	CG11159
FBgn0034540	107.283564621098	0.549908878022116	0.18825620535364	2.92106641047561	0.00348835460188301	0.0625452392265067	Lrt
FBgn0034541	2.14850008913332	0.576037001370133	0.884619536330837	0.65116920632273	0.514937266047243	NA	CG13437
FBgn0034542	1395.01504068731	0.170389639567318	0.068835754978962	2.47530719492208	0.0133121617573707	0.15237903811966	Fem-1
FBgn0034543	364.061758535443	-0.150679526099072	0.13381013142232	-1.12606963686113	0.260136044824512	0.614096373605903	galla-1
FBgn0034546	0.131065213722656	0	3.95087700848185	0	1	NA	CG13442
FBgn0034548	0	NA	NA	NA	NA	NA	CG13443
FBgn0034552	110.204781122733	0.254081362933458	0.177042814282066	1.43514078198426	0.151246984311104	0.488768617846089	CG17999
FBgn0034553	196.295710145014	0.0504299936022305	0.125513021275183	0.401790930453857	0.687837897432845	0.879307204959857	CG9993
FBgn0034554	0	NA	NA	NA	NA	NA	CG15227
FBgn0034558	5.69507480145716	0.0406812136808876	0.494491611225472	0.0822687640343779	0.934432992886984	0.98046137584662	Cib2
FBgn0034563	1.42475008390993	0.515287002923082	1.07132157946792	0.48098256657819	0.630528889116245	NA	CG15649
FBgn0034564	310.393102220658	-0.128043623138056	0.0975523577058819	-1.31256308047525	0.189330217047368	0.540383838863334	CG9344
FBgn0034565	0.376727426543095	-2.26593241969311	1.87093611646321	-1.21112228245216	0.225848542674217	NA	CG15650
FBgn0034566	10.1097772486997	0.253394501123586	0.409516335144232	0.61876530769973	0.536070979748452	0.80745200135688	CG9313
FBgn0034567	17.7697463485339	0.740089295751614	0.336275228850471	2.20084392859251	0.0277470745375082	0.228875752711019	CG15651
FBgn0034568	3.82140245242792	0.0682018873002705	0.617403496133359	0.110465664233199	0.912040079153896	NA	CG3216
FBgn0034569	507.678351399636	-0.231317705958431	0.11907952787309	-1.94254806086366	0.0520707876354966	0.312395390157974	dgt3
FBgn0034570	2257.85847786043	-0.00972961071602005	0.0663689263433593	-0.146598886739315	0.883448632442683	0.962200578626281	CG10543
FBgn0034572	1009.73755497636	0.0133868538408273	0.0861334609800016	0.155419899403966	0.876490297322835	0.959535256296893	CG9346
FBgn0034573	1167.66608011945	-0.013289276769922	0.046817128760303	-0.283855014645627	0.776521492116351	0.91930821228983	CG3295
FBgn0034576	1206.46538887774	-0.0758677624545058	0.135705822452352	-0.559060481587987	0.576120443810866	0.825684510686812	ND-B14.7
FBgn0034577	2841.03084369684	-0.0828505504836995	0.0534002673522843	-1.55150066828561	0.120781747316202	0.442945679187867	cpa
FBgn0034578	109.981804319812	-0.37764535900725	0.135408495806922	-2.78893400858488	0.00528818391798186	0.0826929082857398	CG15653
FBgn0034579	434.739691602829	-0.071934896278298	0.089045198263092	-0.807846999966914	0.419178664881589	0.739036449022754	mRpL54
FBgn0034580	307.349728814682	0.266209318230933	0.200717173453	1.32629068878986	0.184743429844387	0.53443925562115	Cht8
FBgn0034582	300.748248466704	0.466226133945067	0.299246335105773	1.55800114905425	0.119232975736896	0.441792609123941	Cht9
FBgn0034583	1706.80624119229	0.099569445048595	0.16433669744117	0.60588685667265	0.544589887751304	0.811663780918633	CG10527
FBgn0034585	1268.38728583984	-0.121233159764662	0.06761247907741	-1.79305893555333	0.0729635008619375	0.358198724403706	Rbpn-5
FBgn0034588	392.27796731966	0.229652305866135	0.167397692765779	1.37189648239334	0.170095665611072	0.518146811699573	CG9394
FBgn0034590	1702.57606728309	-0.117093589201451	0.102884085927388	-1.13811177060067	0.255073813732891	0.608758637929528	Magi
FBgn0034592	0.770055818862194	0.777868136648476	1.52742621113701	0.509267243796629	0.610564914777317	NA	CG9406
FBgn0034595	22.3387134215272	0.692678790692753	0.322732851333484	2.14629154680321	0.0318497255976457	0.246221289787787	CG15657
FBgn0034598	2632.03421619867	0.0315680437976885	0.0913118817907337	0.345716714830555	0.729555621364532	0.897063212952239	CG4266
FBgn0034599	339.2989062377	-0.101710224054721	0.129454163972146	-0.785685225827153	0.432051920793771	0.745933998789375	hng1
FBgn0034601	0.774183304891288	1.64330006163521	1.56269236741637	1.05158257370394	0.292991106395071	NA	CG4286
FBgn0034602	295.138209644876	0.200179257251727	0.160711657207567	1.24558019455419	0.212918557113981	0.566276152524173	Lapsyn
FBgn0034605	272.676286367632	0.554720607099402	0.16892452609189	3.28383698881979	0.00102404135154062	0.0267279812562649	CG15661
FBgn0034606	286.800744157227	-0.0418182491148175	0.161793591772728	-0.258466659010572	0.796046777168358	0.928082125034579	ASPP
FBgn0034611	1451.70692151253	0.120599295713284	0.0653672829801667	1.8449488829125	0.0650449748281374	0.343040519579653	MFS16
FBgn0034612	162.19119704026	-0.225207199905718	0.167687285366203	-1.34301893798269	0.1792658417229	0.527640118437578	CG10505
FBgn0034614	825.91948438861	-0.250383146385662	0.125024458523105	-2.00267331163358	0.0452123652106935	0.289834228936981	CG9752
FBgn0034617	735.110092641696	-0.0592661549018515	0.135954596893294	-0.435926083090573	0.662890360094311	0.86846712818126	Panx
FBgn0034618	3358.17071632248	-0.0260307011543816	0.104918962451168	-0.248102921971774	0.804054774881529	0.931152339886095	CG9485
FBgn0034622	11.4906951065921	0.589105366155545	0.46641099486421	1.26306063245155	0.206567390479645	0.560156898705817	CG15666
